id,image,name,old_price,new_price,category,save
3196,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/kepradil-500-mg-30-tab-qte1-01668423490.png,Kepradil | 500 Mg | 30 tablet,,120,medication,
3197,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bee-tonic-20cap-ijgn-01681069021.png,Bee Tonic | 20Cap,,54,medication,
3198,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/baby-steps-300-mg-2sachets-hfuy-01681064013.png,Baby Steps | 300 mg | 2Sachets,,375,medication,
3199,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/keflex-250mg5ml-susp-60ml-o9qn-01673289703.png,Keflex | 250mg/5ml Susp | 60ml,,18,medication,
3200,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/jardiance-for-the-treatment-of-type-2diabetes-10mg-30tab-oojz-01666627985.png,Jardiance | For the Treatment of Type 2 Diabetes | 10 mg | ...,,496.5,medication,
3201,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/mepradeb-40mg-14cap-mm8i-01672682540.png,Mepradeb | 40mg | 14Cap,,48.5,medication,
3202,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ivy-bronch-120-ml-id33-01673177244.png,Ivy Bronch | Syrup | 120ml,,26,medication,
3203,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/itrin-bph-2mg-30tab-lj1q-01670323825.png,Itrin | BPH 2mg | 30 Tabs,,46.5,medication,
3204,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/iroferin-30-caps-mmxe-01670854414.png,Iroferin | 30 Caps,,69,medication,
3205,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ioprost-0-005-eye-drops-3-ml-xy9g-01667476078.png,Ioprost | 0.005 % Eye drop | 3 Ml,,60,medication,
3206,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/invokana-to-lower-blood-sugar-300mg-30tab-ygfb-01666628235.png,Invokana | to Lower Blood Sugar | 300 mg | 30 Tab,,505,medication,
3207,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/invega-depression-3mg-7tab-bjqn-01665942582.png,Invega | Depression | 3 mg | 7 Tab,,170,medication,
3208,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/insulatard-100-iu-vial-10ml-refrigerator-xnkt-01658665722.png,Insulatard | 100 IU Vial | 10ml (Refrigerator),,55,medication,
3209,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/inhiglip-type2-diabetes-25mg-30tab-vhsd-01670165797.png,Inhiglip | Type 2 Diabetes 25mg | 30 Tabs,,153,medication,
3210,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/inhibamet-diabetes-1251000mg-30tab-h1hi-01670165993.png,Inhibamet | Diabetes 12.5/1000mg | 30 Tabs,,99,medication,
3211,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/inegy-1020mg-14-tab-ggh2-01670676116.png,Inegy | 10/20Mg | 14Tab,,200.25,medication,
3212,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/averothiazide-54025mg-30tab-2c7m-01680796124.png,Averothiazide | 5/40/25mg | 30Tab,,78,medication,
3213,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/augicetamide-1000mg-10sach-ntrp-01680792531.png,Augicetamide | 1000Mg | 10Sach,,40,medication,
3214,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/attensera-25mg-10cap-q3kh-01680792323.png,Attensera | 25Mg | 10Cap,,180,medication,
3215,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/atectura-150160µg-30cap-owku-01680790584.png,Atectura | 150/160µg | 30Cap,,329,medication,
3216,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/hyalgan-bone-pain-relief-20mg2ml-1vial-hn81-01669715747.png,Hyalgan | Bone Pain Relief 20mg/2ml | 1 Vial,,231,medication,
3217,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/asutec-300mg-20cap-3i5q-01680731507.png,Asutec | 300mg | 20Cap,,41.5,medication,
3218,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/astin-10mg-20tab-lbeu-01680731377.png,Astin | 10mg | 20Tab,,28.8,medication,
3219,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/aromasin-25mg-30tab-md80-01680728362.png,Aromasin | 25Mg | 30Tab,,720,medication,
3220,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/anviziram-200mg-40tab-jxon-01680726355.png,Anviziram | 200Mg | 40Tab,,812,medication,
3221,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/angosmooth-75-mg-30-tab-eh9v-01680702715.png,Angosmooth | 75mg | 30 Tabs,,54,medication,
3222,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/alpha-hepadox-20cap-fzie-01680702368.png,Alpha Hepadox | 20Cap,,60,medication,
3223,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/albustix-d-32125-mg-30tab-mzi2-01680651197.png,Albustix | D 32/12.5 mg | 30Tab,,87,medication,
3224,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humulin-r-100iuml-5cart-3ml-ld9j-01669231392.png,Humulin R | 100IU/ML | 5Cart | 3Ml,,170,medication,
3225,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humalog-200iuml-5prefilled-3ml-bmcd-01669243917.png,Humalog | 200IU/Ml | 5Prefilled | 3Ml,,900,medication,
3226,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humalog-200iuml-5prefilled-pen-3ml-jrac-01669235035.png,Humalog | 200IU/Ml | 5Prefilled Pen | 3Ml,,900,medication,
3227,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humalog-100iuml-5prefilled-3ml-xdxa-01669295601.png,Humalog | 100IU/Ml | 5Prefilled | 3Ml,,560,medication,
3228,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humalog-mix-25-100iuml-5prefilled-3ml-vv1b-01669295123.png,Humalog Mix 25 | 100IU/Ml | 5Prefilled | 3Ml,,687,medication,
3229,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humalog-100iuml-5cart-3ml-5oeg-01669294688.png,Humalog | 100IU/Ml | 5Cart | 3Ml,,460,medication,
3230,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/hexa-core-lotion-120ml-kbyx-01668569926.png,Hexa-Core | Lotion | 120Ml,,35,medication,
3231,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/unizithrin-antibiotic-500mg-3caps-khuf-1641684656.png,Unizithrin | Antibiotic | 500 mg | 3 Caps,,21.75,medication,
3232,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/unictam-antibiotic-375mg-1vial-iufe-01665335688.png,Unictam | Antibiotic | 375 mg | 1 Vial,,12,medication,
3233,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tykerb-250-mg-70-tab-q2wq-01669294025.png,Tykerb | 250 mg | 70 Tablet,,6016,medication,
3234,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tussistop-syrup-100ml-zf1u-01673778998.png,Tussistop | Syrup | 100ml,,32.5,medication,
3235,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/hepafort-30-cap-b7wo-01675695165.png,Hepafort | Liver Support | 30 Caps,,33,medication,
3236,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/vario-skin-cream-60gm-b9bc-01667364781.png,Vario | Skin cream | 60gm,,35,medication,
3237,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/vasonorm-high-blood-pressure-5mg-10tab-vopq-01673439782.png,Vasonorm | High Blood Pressure 5mg | 10 Tabs,,10.5,medication,
3238,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/trixamarc-antibiotic-1000mg-vial-xu3p-01672573995.png,Trixamarc | Antibiotic 1000mg | Vial,,29,medication,
3239,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/trivarol-20-tab-ojbe-01673526585.png,Trivarol | 20 Tablet,,11.75,medication,
3240,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/stalevo-parkinsons-disease-20050200mg-30tab-vrkm-01665934706.png,Stalevo | Parkinson's Disease | 200/50/200 mg | 30 Tab,,215,medication,
3241,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/spiriva-18-mcg-30-pwd-inhaler-caps-smww-01668089508.png,Spiriva | 18 Mcg | 30 Inhaler Caps,,416,medication,
3242,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/trileptal-antiepileptic-300mg-50tab-viut-01666022064.png,Trileptal | Antiepileptic | 300 mg | 50 Tab,,148.5,medication,
3243,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/triaxone-antibiotic-05g-1vial-vnog-01665332739.png,Triaxone | Antibiotic | 0.5 g | 1 Vial,,36,medication,
3244,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/trencedia-200-mg-30-tab-taxb-01666188675.png,Trencedia | 200 Mg | 30 Tabs,,102,medication,
3245,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/traveria-200-mg-10-tab-x3e1-01666187032.png,Traveria | 200 Mg | 10 Tabs,,34,medication,
3246,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/travatan-40-mcg-ml-eye-drops-2-5-ml-jmk7-01667477530.png,Travatan | 40 Mcg / Ml Eye Drops | 2.5 Ml,,100,medication,
3247,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/torsamolex-high-blood-pressure-20mg-20tab-yktd-01664794380.png,Torsamolex | High Blood Pressure 20mg | 20 Tabs,,31.2,medication,
3248,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/topiramate-100-mg-10-tab-npww-01673530444.png,Topiramate | 100mg | 10 Tablet,,45,medication,
3249,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/venaxan-antibiotic-500mg-5tab-bdwg-01665061056.png,Venaxan | Antibiotic | 500 mg | 5 Tab,,32.4,medication,
3250,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/venotec-100-mg-30-caps-uz1p-01670789457.png,Venotec | 100Mg | 20Cap,,54,medication,
3251,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/topamax-100-mg-60-tab-1z8i-01668421371.png,Topamax | 100mg | 60 Tablet,,420,medication,
3252,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tomazine-10-mg-20-tab-fndq-01673780125.png,Tomazine | 10mg | 20 Tablet,,30.75,medication,
3253,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tiratam-antiepileptic-100mg-1vial-5ml-58kw-01666021880.png,Tiratam | Antiepileptic | 100 mg | 1 Vial 5 ml,,21,medication,
3254,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tiratam-1000-mg-20-f-c-tablet-ihxw-01673780804.png,Tiratam | 1000mg | 20 Tablet,,187.5,medication,
3255,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tiralepsy-xr-500-mg-20-f-c-tablet-cggh-01673780943.png,Tiralepsy X R | 500 mg | 20 Tablet,,112,medication,
3256,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/solitract-urination-problems-5mg-30tab-cmol-01670250398.png,Solitract | Urination Problems 5mg | 30 Tabs,,86.5,medication,
3257,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/solian-400-mg-30-tab-odz7-01668433555.png,Solian | 400 mg | 30 Tablet,,280,medication,
3258,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/solian-200-mg-30-tab-lrxe-01668433640.png,Solian | 200mg | 30 Tablet,,218.5,medication,
3259,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tinifloxacin-10-tab-yub7-01666521691.png,Tinifloxacin | 10 tablet,,39.75,medication,
3260,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/verdex-prime-sypo-clear-topical-serum-50ml-tfcz-01666487523.png,Verdex | Prime sypo clear topical serum | 50ML,,320,medication,
3261,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/seroquel-schizophrenia-300mg-30tab-mlli-01665942120.png,Seroquel | Schizophrenia | 300 mg | 30 Tab,,540,medication,
3262,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/seroquel-schizophrenia-200mg-30tab-ujnj-01670336736.png,Seroquel | Schizophrenia 200mg | 30 Tabs,,300,medication,
3263,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gastrobiotic-200mg-30-tablet-0gbp-01673782860.png,Gastrobiotic | 200mg | 10 Tablet,,102,medication,
3264,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/terramycin-5-mg-5-gm-eye-oint-mifx-01667740424.png,Terramycin | eye ointment | 5gm,,11.25,medication,
3265,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tenormin-25mg-28tab-s5ea-01669272248.png,Tenormin | 25mg | 28Tab,,16,medication,
3266,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/serdolect-antipsychotic-16mg-14tab-vzu4-01666015749.png,Serdolect | Antipsychotic | 16 mg | 14 Tab,,375,medication,
3267,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tenedone-100mg25mg-30tab-yl9r-01669259006.png,Tenedone | 100mg/25mg | 30Tab,,31.5,medication,
3268,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tedimerp-antibiotic-200mg-6tab-biqv-1644194902.png,Tedimerp | Antibiotic | 200 mg | 6 Tab,,160,medication,
3269,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/vfend-antifungal-200mg-10tab-uulr-01665415333.png,Vfend | Antifungal | 200 mg | 10 Tab,,1950,medication,
3270,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tavacin-antibiotic-500mg-5tab-y4vm-1641682142.png,Tavacin | Antibiotic | 500 mg | 5 Tab,,102,medication,
3271,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tariflox-200-mg-10-tab-cem3-01673440326.png,Tariflox | 200mg | 10 Tablet,,16.79,medication,
3272,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tariflox-antibiotic-400mg-10tab-xqos-01665334256.png,Tariflox | Antibiotic | 400 mg | 10 Tab,,28.8,medication,
3273,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/symbicort-160-4-5ug-dose-inhaler-120-doses-ajn3-01668013857.png,Symbicort | 160 / 4.5mg / Inhaler | 120 Doses,,221,medication,
3274,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/symbicort-80-4-5ug-dose-inhaler-60-doses-gdue-01668169323.png,Symbicort | 80 / 4.5ug / Dose Inhaler | 60 Doses,,126,medication,
3275,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sycocetam-antiepileptic-500mg-20tab-mofp-01666105356.png,Sycocetam | Antiepileptic | 500 mg | 20 Tab,,74,medication,
3276,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sycocetam-500-mg-20-tab-ul6n-01668424768.png,Sycocetam | 500mg | 20 tablet,,74,medication,
3277,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sandimmun-neoral-50mg-50cap-va0n-01669468493.png,Sandimmun Neoral | 50Mg | 50Cap,,335,medication,
3278,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sandimmun-neoral-100mg-50cap-zxem-01669467082.png,Sandimmun Neoral | 100Mg | 50Cap,,665,medication,
3279,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sandimmun-neoral-25mg-50cap-ud00-01669467807.png,Sandimmun Neoral | 25Mg | 50Cap,,173.5,medication,
3280,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/garamycin-antibiotic-20mg2ml-6amp-kwi5-01670838696.png,Garamycin | Antibiotic 20mg/2ml | 6 Amp,,21,medication,
3281,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/fortzaar-high-pressure-100-25mg-8tab-oi76-01673448477.png,Fortzaar | High Pressure 100/25mg | 8 Tabs,,51,medication,
3282,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/suvikan-20mg-14tab-ggvb-01673807063.png,Suvikan | 20Mg | 14Tab,,98,medication,
3283,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sulbin-antibiotic-375mg-1vial-jbso-01665333986.png,Sulbin| Antibiotic | 375 mg | 1 Vial,,15,medication,
3284,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/strattera-hyperactivity-40mg-28cap-vlgr-01670409621.png,Strattera | Hyperactivity 40mg | 28 Caps,,530,medication,
3285,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/strattera-hyperactivity-25mg-28cap-niaf-01670405528.png,Strattera | Hyperactivity 25mg | 28 Caps,,530,medication,
3286,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/strattera-hyperactivity-18mg-28cap-9tn6-01670404996.png,Strattera | Hyperactivity 18mg | 28 Caps,,530,medication,
3287,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/strattera-hyperactivity-10mg-28cap-ksbs-01670409484.png,Strattera | Hyperactivity 10mg | 28 Caps,,530,medication,
3288,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/westair-4-mg-14-sachets-oarr-01668172637.png,Westair | 4 Mg | 14 Sachets,,57.75,medication,
3289,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/westabreath-pulmonary-embolism-500mcg-20tab-vqz0-01665672986.png,Westabreath | Pulmonary Embolism | 500 mcg | 20 Tab,,160,medication,
3290,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/x-tension-plus-high-blood-pressure-300mg125mg-28tab-de7k-01665582593.png,X-Tension Plus | High Blood Pressure 300/12.5mg | 28 Tabs,,89.75,medication,
3291,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/x-tension-high-blood-pressure-300mg-28tab-7swd-01665481427.png,X-Tension | High Blood Pressure 300mg | 28 Tabs,,85,medication,
3292,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xanoxiban-to-prevent-blood-clots-15mg-50tab-ieu7-01665670339.png,Xanoxiban | To Prevent Blood Clots 15mg | 50 Tabs,,650,medication,
3293,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xanoxiban-to-prevent-blood-clots-20mg-30tab-2evj-01666088377.png,Xanoxiban | To Prevent Blood Clots 20mg | 30 Tabs,,390,medication,
3294,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xanoxiban-to-prevent-blood-clots-10mg-10tab-oq70-01666103114.png,Xanoxiban | To Prevent Blood Clots 10mg | 10 Tabs,,130,medication,
3295,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xarelto-tablets-10mg-10pcs-cuhb-01658709398.png,Xarelto | Tablets 10mg | 10 Pcs,,322,medication,
3296,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xarelto-to-prevent-blood-clots-15mg-42tab-md9t-01666102437.png,Xarelto | To Prevent Blood Clots 15mg | 42 Tabs,,1344,medication,
3297,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xeloda-500-mg-120-tab-r97d-01669207979.png,Xeloda | 500 mg | 120 Tablets,,2075,medication,
3298,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/xorin-antibiotic-1g-1vial-vyc7-01670853279.png,Xorin | Antibiotic 1gm | 1 Vial,,19,medication,
3299,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/roaccutane-20mg-30cap-1xv4-01666234975.png,Roaccutane | 20MG | 30Cap,,300,medication,
3300,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/risperdal-depression-and-fear-4mg-20tab-urw4-01665941388.png,Risperdal | Depression and Fear | 4 mg | 20 Tab,,248,medication,
3301,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/yostiretic-30tab-dfsh-01672596063.png,Yostiretic | 30tab,,12,medication,
3302,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/curisafe-antibiotic-05mg-8tab-w20n-01670839367.png,Curisafe | Antibiotic 500mg | 8 Tabs,,15,medication,
3303,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/foradil-12-mcg-30-cap-inhaler-unv8-01668168294.png,Foradil | 12 Mcg | 30 Capsule,,162,medication,
3304,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/besolor-2mg-28film-coated-tabs-k9yb-1641155095.png,Resolor | 2mg | 28 Film Coated Tabs,,529,medication,
3305,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/resolor-2-mg-28-tab-lryy-01666108543.png,Resolor | 2 Mg | 28 Tabs,,529,medication,
3306,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/curisafe-antibiotic-1mg-8tab-27ze-01665235938.png,Curisafe | Antibiotic | 1 mg | 8 Tab,,25,medication,
3307,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/repatoxaban-anticoagulant-10mg-10tab-esuf-01665675376.png,Repatoxaban | Anticoagulant 10mg | 10 Tabs,,90,medication,
3308,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/curavisc-20-mg-2-ml-1-syringe-9wgq-01668943518.png,Curavisc | 20mg syringe | 2ml,,400,medication,
3309,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ravemantine-alzheimer-10mg-30tab-blin-01670404643.png,Ravemantine | Alzheimer 10mg | 30 Tabs,,120,medication,
3310,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ravemantine-10-mg-30-tab-nvvs-01668181817.png,Ravemantine | 10 mg | 30 Tablet,,120,medication,
3311,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/coversyl-high-blood-pressure-5-12-5mg-15tab-cdvh-01664798421.png,Coversyl Plus | High Blood Pressure 5/1.25mg | 15 Tabs,,47,medication,
3312,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/coversyl-high-blood-pressure-5mg-30tab-8unb-01664446986.png,Coversyl | High Blood Pressure 5mg | 30 Tabs,,80,medication,
3313,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/flucon-0-1-eye-drops-5-ml-ye4m-01667392720.png,Flucon | 0.1% eye drops | 5ml,,12.6,medication,
3314,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/coversyl-high-blood-pressure-5mg-15tab-llu0-01667908349.png,Coversyl | High Blood Pressure 5mg | 15 Tabs,,40,medication,
3315,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/coversyl-high-blood-pressure-10mg-30tab-nr53-01665393076.png,Coversyl | High Blood Pressure 10mg | 30 Tabs,,130,medication,
3316,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/coversyl-plus-high-blood-pressure-10mg25mg-15tab-xlxx-01665588420.png,Coversyl Plus | High Blood Pressure 10/2.5mg | 15 Tabs,,63.5,medication,
3317,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1636952072tablet-and-capsulejpg,Floxguard | Antibiotic | 320 g | 5 Tab,,65,medication,
3318,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/quitcool-xr-50-mg-30-tab-hedu-01668434111.png,Quitcool X R | 50 mg | 30 Tablet,,81,medication,
3319,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/quitcool-xr-nervous-agitation-300mg-30tab-5eyl-01670338728.png,Quitcool XR | Nervous Agitation 300mg | 30 Tabs,,195,medication,
3320,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/kemagel-silicone-gel-15gm-zgdu-01676829404.png,Kemagel silicone | Gel | 15gm,,600,medication,
3321,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1638925482tablet-and-capsulejpg,Quetiapine | Schizophrenia 200mg | 30 Tabs,,234,medication,
3322,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1638851483tablet-and-capsulejpg,Quetiapine | Schizophrenia 100mg | 30 Tabs,,166,medication,
3323,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/psychopram-20-mg-20-fctabs-bmhq-01672569055.png,Psychopram | 20mg | 20 Tabs,,80,medication,
3324,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/psychodal-3mg-30tab-fxlg-01673723608.png,Psychodal | 3mg | 30Tab,,117.75,medication,
3325,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/conviban-antiepileptic-100mg-20tab-ghv4-01666104398.png,Conviban | Antiepileptic | 100 mg | 20 Tab,,50,medication,
3326,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/conviban-100-mg-20-tab-f0wc-01668424998.png,Conviban | 100 mg| 20 Tablet,,50,medication,
3327,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/flagellat-forte-100m-susp-vtrk-1641153114.png,Flagellat Forte | Antibiotic | 100m Susp,,12,medication,
3328,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/fexon-120-mg-10-tab-vit3-01667915458.png,Fexon | 120 Mg | 10 tablet,,13,medication,
3329,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/femara-2-5-mg-30-tab-opiv-01672765818.png,Femara | 2.5 mg | 30 Tablet,,555,medication,
3330,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/feldoral-20mgml-3amp-j1wy-01673468185.png,Feldoral | 20mg/ml | 3Amp,,6.5,medication,
3331,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/feldoral-20mg-10cap-krab-01673546402.png,Feldoral | 20mg | 10cap,,8,medication,
3332,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/epirazole-20-mg-14-cap-8lin-01667229825.png,Epirazole | 20 mg | 14 capsules,,44,medication,
3333,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zeffix-hepatitis-c-100mg-28tab-ubel-01665418146.png,Zeffix | Hepatitis C | 100 mg | 28 Tab,,260,medication,
3334,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zesperone-2mg-10tab-i3cm-01673816295.png,Zesperone | 2mg | 10Tab,,30,medication,
3335,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/prograf-1mg-100cap-qu6d-01669471772.png,Prograf | 1Mg | 100Cap,,2170,medication,
3336,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/biombride-diabetes-304mg-30tab-l30i-01667128744.png,Piompride | Diabetes 30/4mg | 30 Tabs,,39,medication,
3337,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zithrokan-antibiotic-200mg-15ml-susp-w9a8-01672576366.png,Zithrokan | Susp Antibiotic 200mg/5ml | 15ml,,27,medication,
3338,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zithrokan-antibiotic-100mg-15ml-susp-cnah-1644196082.png,Zithrokan | Antibiotic | 100 mg | 15 ml Susp,,12.75,medication,
3339,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zithromax-antibiotic-200mg5ml-30ml-susp-evyx-01664376155.png,Zithromax | Antibiotic 200 mg/5 ml | 30 ml Susp,,66,medication,
3340,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zithromax-antibiotic-200mg5ml-15ml-susp-ahjo-01664376079.png,Zithromax | Antibiotic | 200 mg/5 ml | 15 ml Susp,,47,medication,
3341,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zocor-10mg-7tab-h1ez-01670393412.png,Zocor | 10mg | 7Tab,,30,medication,
3342,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/exelon-4-5-mg-28-cap-yew5-01668182075.png,Exelon | 4.5mg | 28 capsules,,210,medication,
3343,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/exelon-3-mg-28-cap-8ui6-01668183370.png,Exelon | 3mg | 28 Capsules,,210,medication,
3344,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/exelon-1-5-mg-28-cap-hkfl-01668183206.png,Exelon | 1.5mg | 28 Capsules,,210,medication,
